policy_id,customer_id,vehicle_id,policy_type,policy_version_id,coverage_limit,deductible,start_date,end_date,status
P008383,C003413,V002742,THIRD_PARTY,PV-TP-V1,588000.0,18700.0,2024-12-05,2025-12-05,EXPIRED
P008384,C004536,V012570,COMPREHENSIVE,PV-COMP-V1,727000.0,17500.0,2026-02-14,2027-02-14,ACTIVE
P008385,C005249,V006002,COMPREHENSIVE,PV-COMP-V1,511000.0,8300.0,2024-10-28,2025-10-28,EXPIRED
P008386,C000434,V005719,COMPREHENSIVE,PV-COMP-V2,1311000.0,31300.0,2023-12-13,2024-12-12,EXPIRED
P008387,C002929,V010221,COMPREHENSIVE,PV-COMP-V1,1637000.0,34500.0,2025-02-16,2026-02-16,EXPIRED
P008388,C007949,V005584,COMPREHENSIVE,PV-COMP-V1,933000.0,32300.0,2025-04-14,2026-04-14,EXPIRED
P008389,C003063,V012834,COMPREHENSIVE,PV-COMP-V1,436000.0,9500.0,2025-03-12,2026-03-12,EXPIRED
P008390,C007312,V012722,COMPREHENSIVE,PV-COMP-V1,439000.0,15100.0,2024-11-24,2025-11-24,EXPIRED
P008391,C000912,V008720,COMPREHENSIVE,PV-COMP-V2,284000.0,12500.0,2024-09-16,2025-09-16,EXPIRED
P008392,C006810,V001129,THEFT,PV-THEFT-V1,719000.0,32700.0,2025-03-23,2026-03-23,EXPIRED
P008393,C002471,V010406,COMPREHENSIVE,PV-COMP-V2,680000.0,21600.0,2024-12-18,2025-12-18,EXPIRED
P008394,C009847,V001707,THIRD_PARTY,PV-TP-V1,1002000.0,27400.0,2026-01-08,2027-01-08,ACTIVE
P008395,C009799,V007451,COMPREHENSIVE,PV-COMP-V2,634000.0,19500.0,2025-06-04,2026-06-04,EXPIRED
P008396,C008395,V003154,THIRD_PARTY,PV-TP-V1,810000.0,28100.0,2025-01-25,2026-01-25,EXPIRED
P008397,C003539,V009483,COMMERCIAL,PV-COMM-V1,1002000.0,39900.0,2026-02-10,2027-02-10,ACTIVE
P008398,C000831,V010672,THIRD_PARTY,PV-TP-V1,373000.0,6700.0,2025-08-01,2026-08-01,EXPIRED
P008399,C004016,V014415,COMPREHENSIVE,PV-COMP-V2,280000.0,6500.0,2024-03-26,2025-03-26,EXPIRED
P008400,C000347,V006241,COMPREHENSIVE,PV-COMP-V2,1062000.0,21700.0,2026-02-10,2027-02-10,ACTIVE
P008401,C001424,V007105,COMPREHENSIVE,PV-COMP-V1,612000.0,20000.0,2026-04-04,2027-04-04,ACTIVE
P008402,C006955,V009465,COMPREHENSIVE,PV-COMP-V2,752000.0,16300.0,2025-07-06,2026-07-06,EXPIRED
P008403,C002333,V002722,THEFT,PV-THEFT-V1,389000.0,11200.0,2024-01-15,2025-01-14,EXPIRED
P008404,C005931,V007446,THIRD_PARTY,PV-TP-V1,381000.0,6700.0,2026-06-30,2027-06-30,ACTIVE
P008405,C008859,V007894,THEFT,PV-THEFT-V1,897000.0,22800.0,2023-10-27,2024-10-26,EXPIRED
P008406,C003610,V014463,COMPREHENSIVE,PV-COMP-V2,1499000.0,29600.0,2026-02-06,2027-02-06,ACTIVE
P008407,C000182,V011423,THIRD_PARTY,PV-TP-V1,1284000.0,37700.0,2026-06-07,2027-06-07,ACTIVE
P008408,C008005,V008043,THIRD_PARTY,PV-TP-V1,844000.0,23000.0,2026-04-05,2027-04-05,ACTIVE
P008409,C008897,V009145,THIRD_PARTY,PV-TP-V1,237000.0,6500.0,2025-11-12,2026-11-12,ACTIVE
P008410,C009158,V009403,COMPREHENSIVE,PV-COMP-V1,587000.0,21500.0,2025-02-26,2026-02-26,EXPIRED
P008411,C004235,V011583,COMPREHENSIVE,PV-COMP-V2,1245000.0,49700.0,2023-09-25,2024-09-24,EXPIRED
P008412,C009809,V011179,COMPREHENSIVE,PV-COMP-V2,545000.0,21800.0,2025-01-09,2026-01-09,EXPIRED
P008413,C001685,V013973,COMPREHENSIVE,PV-COMP-V1,719000.0,19400.0,2025-03-28,2026-03-28,EXPIRED
P008414,C008950,V012940,THIRD_PARTY,PV-TP-V1,790000.0,19800.0,2024-05-04,2025-05-04,EXPIRED
P008415,C009896,V009986,THIRD_PARTY,PV-TP-V1,1295000.0,54700.0,2024-08-30,2025-08-30,EXPIRED
P008416,C008067,V006055,COMPREHENSIVE,PV-COMP-V2,704000.0,22300.0,2025-11-27,2026-11-27,ACTIVE
P008417,C003138,V010108,THIRD_PARTY,PV-TP-V1,733000.0,16500.0,2024-05-25,2025-05-25,EXPIRED
P008418,C009452,V012170,COMMERCIAL,PV-COMM-V1,1071000.0,14700.0,2024-10-08,2025-10-08,EXPIRED
P008419,C005007,V002551,THIRD_PARTY,PV-TP-V1,312000.0,7500.0,2025-03-27,2026-03-27,EXPIRED
P008420,C002517,V007441,COMPREHENSIVE,PV-COMP-V1,449000.0,8200.0,2024-11-06,2025-11-06,EXPIRED
P008421,C002569,V006769,THIRD_PARTY,PV-TP-V1,861000.0,32000.0,2024-12-20,2025-12-20,EXPIRED
P008422,C005801,V014300,COMMERCIAL,PV-COMM-V1,641000.0,25900.0,2023-11-22,2024-11-21,EXPIRED
P008423,C001139,V013300,COMPREHENSIVE,PV-COMP-V1,217000.0,3600.0,2026-09-03,2027-09-03,ACTIVE
P008424,C003911,V006450,COMPREHENSIVE,PV-COMP-V2,271000.0,11000.0,2024-06-01,2025-06-01,EXPIRED
P008425,C000037,V010360,COMPREHENSIVE,PV-COMP-V1,548000.0,16500.0,2024-02-10,2025-02-09,EXPIRED
P008426,C007763,V014585,COMPREHENSIVE,PV-COMP-V1,1289000.0,13800.0,2024-07-16,2025-07-16,EXPIRED
P008427,C001921,V002645,THIRD_PARTY,PV-TP-V1,1249000.0,26300.0,2025-05-17,2026-05-17,EXPIRED
P008428,C005857,V013114,COMPREHENSIVE,PV-COMP-V2,487000.0,13600.0,2025-05-05,2026-05-05,EXPIRED
P008429,C005066,V004488,THEFT,PV-THEFT-V1,471000.0,5800.0,2025-11-10,2026-11-10,ACTIVE
P008430,C007828,V002062,COMPREHENSIVE,PV-COMP-V2,461000.0,9800.0,2025-10-30,2026-10-30,ACTIVE
P008431,C004779,V004646,COMMERCIAL,PV-COMM-V1,848000.0,15900.0,2025-10-10,2026-10-10,ACTIVE
P008432,C007828,V014083,COMPREHENSIVE,PV-COMP-V2,621000.0,25300.0,2024-02-14,2025-02-13,EXPIRED
P008433,C007561,V012960,THIRD_PARTY,PV-TP-V1,327000.0,15300.0,2026-09-06,2027-09-06,ACTIVE
P008434,C009140,V014944,THEFT,PV-THEFT-V1,527000.0,9300.0,2025-04-12,2026-04-12,EXPIRED
P008435,C003960,V013500,COMPREHENSIVE,PV-COMP-V1,1066000.0,47400.0,2023-10-11,2024-10-10,EXPIRED
P008436,C007774,V007266,THIRD_PARTY,PV-TP-V1,1555000.0,74800.0,2025-01-16,2026-01-16,EXPIRED
P008437,C001877,V004175,THIRD_PARTY,PV-TP-V1,536000.0,13900.0,2025-03-16,2026-03-16,EXPIRED
P008438,C007299,V012486,COMPREHENSIVE,PV-COMP-V2,501000.0,20300.0,2026-04-29,2027-04-29,ACTIVE
P008439,C001059,V012712,COMPREHENSIVE,PV-COMP-V1,873000.0,39700.0,2026-01-19,2027-01-19,ACTIVE
P008440,C008317,V011944,COMPREHENSIVE,PV-COMP-V2,1136000.0,24000.0,2024-10-09,2025-10-09,EXPIRED
P008441,C003391,V000984,COMPREHENSIVE,PV-COMP-V2,402000.0,13000.0,2024-12-08,2025-12-08,EXPIRED
P008442,C006240,V010172,THEFT,PV-THEFT-V1,741000.0,32200.0,2026-04-11,2027-04-11,ACTIVE
P008443,C003420,V005481,COMPREHENSIVE,PV-COMP-V1,603000.0,6500.0,2025-10-23,2026-10-23,ACTIVE
P008444,C004419,V011745,THIRD_PARTY,PV-TP-V1,574000.0,12000.0,2026-02-15,2027-02-15,ACTIVE
P008445,C009429,V004798,COMMERCIAL,PV-COMM-V1,1370000.0,40500.0,2025-07-08,2026-07-08,EXPIRED
P008446,C006729,V009633,THEFT,PV-THEFT-V1,1067000.0,27400.0,2024-12-30,2025-12-30,EXPIRED
P008447,C000339,V003663,COMPREHENSIVE,PV-COMP-V2,465000.0,5000.0,2025-08-26,2026-08-26,EXPIRED
P008448,C008272,V013805,THIRD_PARTY,PV-TP-V1,504000.0,16600.0,2025-01-18,2026-01-18,EXPIRED
P008449,C005482,V006948,COMMERCIAL,PV-COMM-V1,910000.0,19300.0,2026-05-10,2027-05-10,ACTIVE
P008450,C005240,V004658,COMMERCIAL,PV-COMM-V1,1349000.0,24000.0,2025-09-15,2026-09-15,EXPIRED
P008451,C006523,V006415,COMPREHENSIVE,PV-COMP-V1,726000.0,23000.0,2026-07-27,2027-07-27,ACTIVE
P008452,C008628,V003151,COMPREHENSIVE,PV-COMP-V2,809000.0,24800.0,2023-12-12,2024-12-11,EXPIRED
P008453,C008913,V012545,COMPREHENSIVE,PV-COMP-V1,512000.0,7800.0,2025-07-21,2026-07-21,EXPIRED
P008454,C002932,V011052,THIRD_PARTY,PV-TP-V1,609000.0,17900.0,2024-10-16,2025-10-16,EXPIRED
P008455,C007015,V004814,COMPREHENSIVE,PV-COMP-V2,393000.0,8900.0,2024-09-12,2025-09-12,EXPIRED
P008456,C005138,V005970,COMPREHENSIVE,PV-COMP-V1,951000.0,46600.0,2024-02-22,2025-02-21,EXPIRED
P008457,C008989,V002940,COMMERCIAL,PV-COMM-V1,718000.0,32300.0,2026-07-17,2027-07-17,ACTIVE
P008458,C002670,V001341,THIRD_PARTY,PV-TP-V1,263000.0,8800.0,2023-11-06,2024-11-05,EXPIRED
P008459,C007556,V001392,THIRD_PARTY,PV-TP-V1,199000.0,8700.0,2025-08-18,2026-08-18,EXPIRED
P008460,C000043,V009674,COMPREHENSIVE,PV-COMP-V1,558000.0,5600.0,2025-10-22,2026-10-22,ACTIVE
P008461,C004092,V013868,THEFT,PV-THEFT-V1,627000.0,23400.0,2025-01-18,2026-01-18,EXPIRED
P008462,C009129,V009256,COMPREHENSIVE,PV-COMP-V2,1232000.0,20000.0,2023-11-10,2024-11-09,EXPIRED
P008463,C000228,V013865,THIRD_PARTY,PV-TP-V1,501000.0,24400.0,2024-01-12,2025-01-11,EXPIRED
P008464,C009209,V014355,COMPREHENSIVE,PV-COMP-V1,466000.0,19100.0,2024-11-01,2025-11-01,EXPIRED
P008465,C002293,V009026,COMMERCIAL,PV-COMM-V1,1145000.0,30000.0,2025-09-17,2026-09-17,EXPIRED
P008466,C001353,V006147,COMPREHENSIVE,PV-COMP-V2,843000.0,37700.0,2026-02-06,2027-02-06,ACTIVE
P008467,C000061,V001413,COMPREHENSIVE,PV-COMP-V1,1437000.0,37000.0,2024-08-22,2025-08-22,EXPIRED
P008468,C008936,V002257,COMPREHENSIVE,PV-COMP-V2,1316000.0,52800.0,2023-10-13,2024-10-12,EXPIRED
P008469,C007029,V014945,COMPREHENSIVE,PV-COMP-V2,361000.0,10000.0,2025-12-27,2026-12-27,ACTIVE
P008470,C001564,V010732,COMPREHENSIVE,PV-COMP-V2,391000.0,9700.0,2024-03-17,2025-03-17,EXPIRED
P008471,C009321,V006121,COMPREHENSIVE,PV-COMP-V2,678000.0,10800.0,2025-10-05,2026-10-05,ACTIVE
P008472,C002542,V002213,COMPREHENSIVE,PV-COMP-V2,1248000.0,15200.0,2025-05-07,2026-05-07,EXPIRED
P008473,C009945,V005604,THEFT,PV-THEFT-V1,899000.0,17000.0,2025-07-22,2026-07-22,EXPIRED
P008474,C007842,V006005,COMPREHENSIVE,PV-COMP-V2,1753000.0,76200.0,2024-06-26,2025-06-26,EXPIRED
P008475,C000342,V005418,THIRD_PARTY,PV-TP-V1,1526000.0,43500.0,2025-01-25,2026-01-25,EXPIRED
P008476,C007296,V004939,COMMERCIAL,PV-COMM-V1,728000.0,9300.0,2025-11-19,2026-11-19,ACTIVE
P008477,C000186,V003625,COMPREHENSIVE,PV-COMP-V1,694000.0,8300.0,2024-12-23,2025-12-23,EXPIRED
P008478,C005290,V003159,THIRD_PARTY,PV-TP-V1,303000.0,3500.0,2025-03-20,2026-03-20,EXPIRED
P008479,C005206,V004268,COMPREHENSIVE,PV-COMP-V1,1410000.0,23100.0,2024-04-03,2025-04-03,EXPIRED
P008480,C006704,V000464,COMPREHENSIVE,PV-COMP-V2,388000.0,12200.0,2024-11-21,2025-11-21,EXPIRED
P008481,C007324,V001755,COMPREHENSIVE,PV-COMP-V2,477000.0,12500.0,2026-08-15,2027-08-15,ACTIVE
P008482,C000500,V012001,COMPREHENSIVE,PV-COMP-V1,521000.0,17800.0,2024-10-19,2025-10-19,EXPIRED
P008483,C001274,V009024,COMPREHENSIVE,PV-COMP-V1,457000.0,11300.0,2023-12-24,2024-12-23,EXPIRED
P008484,C009490,V006381,COMPREHENSIVE,PV-COMP-V2,310000.0,8200.0,2025-05-16,2026-05-16,EXPIRED
P008485,C001960,V003830,COMPREHENSIVE,PV-COMP-V2,1335000.0,26600.0,2024-11-04,2025-11-04,EXPIRED
P008486,C007955,V000379,THIRD_PARTY,PV-TP-V1,705000.0,18500.0,2025-03-22,2026-03-22,EXPIRED
P008487,C001211,V011587,THIRD_PARTY,PV-TP-V1,930000.0,45900.0,2025-10-02,2026-10-02,ACTIVE
P008488,C007468,V001336,THEFT,PV-THEFT-V1,437000.0,8300.0,2024-04-23,2025-04-23,EXPIRED
P008489,C008210,V014539,THEFT,PV-THEFT-V1,535000.0,12800.0,2025-12-15,2026-12-15,ACTIVE
P008490,C006323,V002717,THIRD_PARTY,PV-TP-V1,315000.0,14600.0,2025-06-26,2026-06-26,EXPIRED
P008491,C000333,V009612,COMPREHENSIVE,PV-COMP-V2,424000.0,10900.0,2024-06-19,2025-06-19,EXPIRED
P008492,C005893,V013327,COMPREHENSIVE,PV-COMP-V2,434000.0,14000.0,2026-03-06,2027-03-06,ACTIVE
P008493,C004016,V013547,COMPREHENSIVE,PV-COMP-V2,653000.0,29100.0,2026-03-14,2027-03-14,ACTIVE
P008494,C003929,V009705,THIRD_PARTY,PV-TP-V1,636000.0,27400.0,2025-11-22,2026-11-22,ACTIVE
P008495,C009049,V006323,COMPREHENSIVE,PV-COMP-V1,431000.0,20800.0,2023-10-24,2024-10-23,EXPIRED
P008496,C006225,V009226,COMMERCIAL,PV-COMM-V1,1815000.0,42700.0,2026-05-26,2027-05-26,ACTIVE
P008497,C006208,V009802,THIRD_PARTY,PV-TP-V1,365000.0,15400.0,2023-12-04,2024-12-03,EXPIRED
P008498,C003427,V001895,COMPREHENSIVE,PV-COMP-V1,324000.0,14800.0,2026-03-02,2027-03-02,ACTIVE
P008499,C005978,V004662,COMPREHENSIVE,PV-COMP-V1,1133000.0,50000.0,2025-04-30,2026-04-30,EXPIRED
P008500,C008442,V009691,COMPREHENSIVE,PV-COMP-V2,552000.0,25200.0,2026-04-16,2027-04-16,ACTIVE
P008501,C003240,V007770,COMPREHENSIVE,PV-COMP-V2,1007000.0,38800.0,2025-07-27,2026-07-27,EXPIRED
P008502,C002473,V007091,COMPREHENSIVE,PV-COMP-V2,1641000.0,40800.0,2024-09-19,2025-09-19,EXPIRED
P008503,C007382,V006222,COMPREHENSIVE,PV-COMP-V1,1755000.0,68900.0,2024-08-29,2025-08-29,EXPIRED
P008504,C008028,V009148,COMPREHENSIVE,PV-COMP-V2,677000.0,16400.0,2025-12-09,2026-12-09,ACTIVE
P008505,C005398,V012449,COMMERCIAL,PV-COMM-V1,984000.0,43200.0,2024-05-23,2025-05-23,EXPIRED
P008506,C007964,V007038,COMMERCIAL,PV-COMM-V1,1256000.0,44800.0,2024-10-26,2025-10-26,EXPIRED
P008507,C001563,V008614,COMPREHENSIVE,PV-COMP-V1,1011000.0,21400.0,2025-04-06,2026-04-06,EXPIRED
P008508,C009951,V009546,THEFT,PV-THEFT-V1,548000.0,8400.0,2023-10-06,2024-10-05,EXPIRED
P008509,C007930,V014034,THEFT,PV-THEFT-V1,1537000.0,35300.0,2026-03-10,2027-03-10,ACTIVE
P008510,C009580,V013308,THEFT,PV-THEFT-V1,775000.0,26100.0,2026-07-14,2027-07-14,ACTIVE
P008511,C005432,V010324,COMMERCIAL,PV-COMM-V1,404000.0,6900.0,2026-01-19,2027-01-19,ACTIVE
P008512,C005722,V011150,COMMERCIAL,PV-COMM-V1,1099000.0,53500.0,2023-11-08,2024-11-07,EXPIRED
P008513,C004540,V003993,THEFT,PV-THEFT-V1,790000.0,8700.0,2025-09-17,2026-09-17,EXPIRED
P008514,C004588,V006692,COMMERCIAL,PV-COMM-V1,335000.0,12000.0,2025-06-14,2026-06-14,EXPIRED
P008515,C002713,V001031,COMPREHENSIVE,PV-COMP-V2,677000.0,14200.0,2026-04-03,2027-04-03,ACTIVE
P008516,C004045,V002221,COMPREHENSIVE,PV-COMP-V2,843000.0,10900.0,2024-03-20,2025-03-20,EXPIRED
P008517,C009948,V011591,COMPREHENSIVE,PV-COMP-V1,1068000.0,51400.0,2025-01-03,2026-01-03,EXPIRED
P008518,C003526,V013802,COMMERCIAL,PV-COMM-V1,883000.0,9100.0,2026-09-07,2027-09-07,ACTIVE
P008519,C008688,V003794,COMPREHENSIVE,PV-COMP-V1,501000.0,14800.0,2025-10-16,2026-10-16,ACTIVE
P008520,C001121,V010934,THIRD_PARTY,PV-TP-V1,470000.0,11900.0,2026-01-26,2027-01-26,ACTIVE
P008521,C006218,V010484,COMPREHENSIVE,PV-COMP-V2,738000.0,36000.0,2025-07-27,2026-07-27,EXPIRED
P008522,C009603,V004328,COMPREHENSIVE,PV-COMP-V2,2618000.0,64800.0,2023-09-29,2024-09-28,EXPIRED
P008523,C009823,V012814,COMPREHENSIVE,PV-COMP-V1,684000.0,7900.0,2025-02-02,2026-02-02,EXPIRED
P008524,C006574,V008303,COMMERCIAL,PV-COMM-V1,621000.0,31000.0,2025-05-11,2026-05-11,EXPIRED
P008525,C007261,V014234,COMPREHENSIVE,PV-COMP-V2,901000.0,16600.0,2026-02-03,2027-02-03,ACTIVE
P008526,C004579,V013186,THIRD_PARTY,PV-TP-V1,1038000.0,46300.0,2023-11-28,2024-11-27,EXPIRED
P008527,C001569,V005732,COMPREHENSIVE,PV-COMP-V2,819000.0,20100.0,2026-07-20,2027-07-20,ACTIVE
P008528,C003157,V002918,THEFT,PV-THEFT-V1,279000.0,4800.0,2024-11-06,2025-11-06,EXPIRED
P008529,C006629,V005587,COMMERCIAL,PV-COMM-V1,1672000.0,46500.0,2026-03-15,2027-03-15,ACTIVE
P008530,C003762,V012011,COMPREHENSIVE,PV-COMP-V1,686000.0,11900.0,2025-10-23,2026-10-23,ACTIVE
P008531,C009192,V006327,COMPREHENSIVE,PV-COMP-V2,556000.0,18700.0,2023-12-27,2024-12-26,EXPIRED
P008532,C000792,V001516,THIRD_PARTY,PV-TP-V1,503000.0,7700.0,2025-07-02,2026-07-02,EXPIRED
P008533,C004584,V014840,THIRD_PARTY,PV-TP-V1,915000.0,33100.0,2024-05-31,2025-05-31,EXPIRED
P008534,C006127,V013599,COMPREHENSIVE,PV-COMP-V1,774000.0,25100.0,2026-08-04,2027-08-04,ACTIVE
P008535,C005071,V012602,THIRD_PARTY,PV-TP-V1,377000.0,16900.0,2023-11-06,2024-11-05,EXPIRED
P008536,C009941,V002264,COMPREHENSIVE,PV-COMP-V1,596000.0,24500.0,2024-03-12,2025-03-12,EXPIRED
P008537,C009692,V004480,COMPREHENSIVE,PV-COMP-V2,1076000.0,35200.0,2026-07-30,2027-07-30,ACTIVE
P008538,C009882,V004240,COMPREHENSIVE,PV-COMP-V2,756000.0,13400.0,2024-09-21,2025-09-21,EXPIRED
P008539,C001088,V012739,THIRD_PARTY,PV-TP-V1,1087000.0,14100.0,2024-11-27,2025-11-27,EXPIRED
P008540,C002101,V012580,COMMERCIAL,PV-COMM-V1,232000.0,9200.0,2024-01-13,2025-01-12,EXPIRED
P008541,C007662,V000894,COMPREHENSIVE,PV-COMP-V1,389000.0,18500.0,2024-01-29,2025-01-28,EXPIRED
P008542,C003367,V001491,COMPREHENSIVE,PV-COMP-V2,933000.0,21800.0,2025-02-10,2026-02-10,EXPIRED
P008543,C004973,V012008,THEFT,PV-THEFT-V1,292000.0,9100.0,2024-07-19,2025-07-19,EXPIRED
P008544,C008942,V009658,COMPREHENSIVE,PV-COMP-V1,1107000.0,29500.0,2026-07-24,2027-07-24,ACTIVE
P008545,C009135,V008517,THEFT,PV-THEFT-V1,602000.0,23300.0,2024-12-07,2025-12-07,EXPIRED
P008546,C003443,V002934,COMPREHENSIVE,PV-COMP-V1,1167000.0,23300.0,2024-04-28,2025-04-28,EXPIRED
P008547,C005509,V013785,COMPREHENSIVE,PV-COMP-V1,489000.0,9400.0,2026-03-27,2027-03-27,ACTIVE
P008548,C006208,V001130,COMPREHENSIVE,PV-COMP-V1,571000.0,13300.0,2024-03-01,2025-03-01,EXPIRED
P008549,C008433,V000732,THIRD_PARTY,PV-TP-V1,1487000.0,49200.0,2025-11-15,2026-11-15,ACTIVE
P008550,C001734,V003085,COMPREHENSIVE,PV-COMP-V1,616000.0,25900.0,2025-06-30,2026-06-30,EXPIRED
P008551,C004569,V007298,COMMERCIAL,PV-COMM-V1,521000.0,5300.0,2025-11-05,2026-11-05,ACTIVE
P008552,C006891,V004589,COMPREHENSIVE,PV-COMP-V2,452000.0,15300.0,2025-04-30,2026-04-30,EXPIRED
P008553,C006012,V002796,THIRD_PARTY,PV-TP-V1,636000.0,17700.0,2026-02-15,2027-02-15,ACTIVE
P008554,C008059,V007602,COMPREHENSIVE,PV-COMP-V2,363000.0,3700.0,2026-02-13,2027-02-13,ACTIVE
P008555,C009414,V000799,COMPREHENSIVE,PV-COMP-V2,1122000.0,14000.0,2024-05-14,2025-05-14,EXPIRED
P008556,C007298,V006233,COMPREHENSIVE,PV-COMP-V2,664000.0,20000.0,2026-02-05,2027-02-05,ACTIVE
P008557,C006285,V000735,COMPREHENSIVE,PV-COMP-V2,417000.0,18600.0,2023-11-09,2024-11-08,EXPIRED
P008558,C006480,V008689,THIRD_PARTY,PV-TP-V1,1898000.0,65700.0,2025-12-30,2026-12-30,ACTIVE
P008559,C008503,V002245,COMPREHENSIVE,PV-COMP-V2,539000.0,20700.0,2025-12-27,2026-12-27,ACTIVE
P008560,C005737,V000179,COMPREHENSIVE,PV-COMP-V2,1369000.0,43300.0,2025-08-02,2026-08-02,EXPIRED
P008561,C002730,V001175,COMPREHENSIVE,PV-COMP-V1,323000.0,5800.0,2025-08-20,2026-08-20,EXPIRED
P008562,C006796,V000791,COMPREHENSIVE,PV-COMP-V1,1433000.0,59100.0,2025-11-15,2026-11-15,ACTIVE
P008563,C002214,V012027,COMPREHENSIVE,PV-COMP-V1,780000.0,24800.0,2026-07-29,2027-07-29,ACTIVE
P008564,C006901,V000199,COMPREHENSIVE,PV-COMP-V2,1341000.0,14300.0,2025-08-29,2026-08-29,EXPIRED
P008565,C004928,V010240,COMPREHENSIVE,PV-COMP-V1,738000.0,10700.0,2026-08-11,2027-08-11,ACTIVE
P008566,C002935,V007676,THEFT,PV-THEFT-V1,1171000.0,40800.0,2023-12-30,2024-12-29,EXPIRED
P008567,C005373,V000549,THIRD_PARTY,PV-TP-V1,242000.0,4700.0,2025-11-07,2026-11-07,ACTIVE
P008568,C005257,V003340,COMPREHENSIVE,PV-COMP-V2,1097000.0,18500.0,2024-10-29,2025-10-29,EXPIRED
P008569,C002623,V009214,COMMERCIAL,PV-COMM-V1,583000.0,20200.0,2025-02-04,2026-02-04,EXPIRED
P008570,C008879,V007466,COMPREHENSIVE,PV-COMP-V1,842000.0,10300.0,2024-03-17,2025-03-17,EXPIRED
P008571,C001502,V008700,COMPREHENSIVE,PV-COMP-V1,475000.0,20600.0,2025-07-07,2026-07-07,EXPIRED
P008572,C003461,V013279,COMPREHENSIVE,PV-COMP-V2,860000.0,22500.0,2023-10-02,2024-10-01,EXPIRED
P008573,C005094,V012352,COMPREHENSIVE,PV-COMP-V1,1726000.0,29400.0,2025-02-06,2026-02-06,EXPIRED
P008574,C005444,V007534,COMMERCIAL,PV-COMM-V1,320000.0,7000.0,2026-09-05,2027-09-05,ACTIVE
P008575,C008405,V000067,THIRD_PARTY,PV-TP-V1,1092000.0,22600.0,2023-12-24,2024-12-23,EXPIRED
P008576,C006512,V004713,THIRD_PARTY,PV-TP-V1,731000.0,28900.0,2025-03-09,2026-03-09,EXPIRED
P008577,C000397,V005215,COMPREHENSIVE,PV-COMP-V1,765000.0,17600.0,2024-04-14,2025-04-14,EXPIRED
P008578,C003221,V011996,COMPREHENSIVE,PV-COMP-V2,444000.0,15700.0,2023-11-07,2024-11-06,EXPIRED
P008579,C006414,V005034,THIRD_PARTY,PV-TP-V1,345000.0,7900.0,2025-08-15,2026-08-15,EXPIRED
P008580,C000792,V013795,COMPREHENSIVE,PV-COMP-V1,1018000.0,15400.0,2025-06-08,2026-06-08,EXPIRED
P008581,C008415,V002573,COMPREHENSIVE,PV-COMP-V1,349000.0,11300.0,2025-05-25,2026-05-25,EXPIRED
P008582,C005615,V010242,COMPREHENSIVE,PV-COMP-V1,343000.0,4600.0,2023-09-20,2024-09-19,EXPIRED
P008583,C008834,V014552,THEFT,PV-THEFT-V1,280000.0,13900.0,2026-07-11,2027-07-11,ACTIVE
P008584,C001179,V000623,COMPREHENSIVE,PV-COMP-V2,658000.0,7700.0,2024-11-05,2025-11-05,EXPIRED
P008585,C006541,V006223,THEFT,PV-THEFT-V1,457000.0,18800.0,2024-02-21,2025-02-20,EXPIRED
P008586,C000017,V000788,COMPREHENSIVE,PV-COMP-V1,1368000.0,39500.0,2024-11-14,2025-11-14,EXPIRED
P008587,C003401,V003333,COMMERCIAL,PV-COMM-V1,414000.0,17400.0,2026-04-12,2027-04-12,ACTIVE
P008588,C001889,V014442,COMPREHENSIVE,PV-COMP-V1,1501000.0,67900.0,2025-02-06,2026-02-06,EXPIRED
P008589,C005913,V006009,COMPREHENSIVE,PV-COMP-V1,1251000.0,58000.0,2025-01-06,2026-01-06,EXPIRED
P008590,C009501,V010975,THIRD_PARTY,PV-TP-V1,401000.0,18400.0,2025-04-05,2026-04-05,EXPIRED
P008591,C005733,V008335,COMPREHENSIVE,PV-COMP-V1,950000.0,23200.0,2026-02-11,2027-02-11,ACTIVE
P008592,C006927,V013124,THIRD_PARTY,PV-TP-V1,589000.0,12100.0,2025-01-21,2026-01-21,EXPIRED
P008593,C002298,V010526,COMPREHENSIVE,PV-COMP-V2,790000.0,32500.0,2025-11-26,2026-11-26,ACTIVE
P008594,C000018,V008697,COMPREHENSIVE,PV-COMP-V1,498000.0,12800.0,2025-07-02,2026-07-02,EXPIRED
P008595,C003468,V000516,COMMERCIAL,PV-COMM-V1,462000.0,13700.0,2024-01-19,2025-01-18,EXPIRED
P008596,C001275,V000479,COMPREHENSIVE,PV-COMP-V2,513000.0,13400.0,2026-02-23,2027-02-23,ACTIVE
P008597,C003012,V004477,COMPREHENSIVE,PV-COMP-V2,321000.0,14900.0,2024-05-20,2025-05-20,EXPIRED
P008598,C004350,V012278,COMPREHENSIVE,PV-COMP-V1,499000.0,19700.0,2025-04-01,2026-04-01,EXPIRED
P008599,C003736,V008819,THEFT,PV-THEFT-V1,447000.0,7400.0,2024-02-19,2025-02-18,EXPIRED
P008600,C002320,V006900,COMMERCIAL,PV-COMM-V1,572000.0,16200.0,2025-03-05,2026-03-05,EXPIRED
P008601,C006705,V001034,COMPREHENSIVE,PV-COMP-V1,1794000.0,79600.0,2024-01-03,2025-01-02,EXPIRED
P008602,C005963,V012159,COMPREHENSIVE,PV-COMP-V1,1183000.0,50900.0,2024-12-09,2025-12-09,EXPIRED
P008603,C005720,V002599,THEFT,PV-THEFT-V1,859000.0,38700.0,2023-12-23,2024-12-22,EXPIRED
