vehicle_id,customer_id,make,model,manufacture_year,registration_number,vehicle_value
V011880,C001165,Toyota,Fortuner,2014,REG-V-011880,790000.0
V011881,C009584,Kia,Seltos,2012,REG-V-011881,644000.0
V011882,C005545,Kia,Seltos,2022,REG-V-011882,1396000.0
V011883,C003933,Honda,Civic,2018,REG-V-011883,798000.0
V011884,C000778,Hyundai,i20,2020,REG-V-011884,1061000.0
V011885,C002949,Maruti Suzuki,Baleno,2017,REG-V-011885,270000.0
V011886,C004411,Tata,Tiago,2025,REG-V-011886,854000.0
V011887,C009400,Honda,City,2016,REG-V-011887,824000.0
V011888,C007631,Volkswagen,Polo,2019,REG-V-011888,754000.0
V011889,C000615,Kia,Sonet,2016,REG-V-011889,483000.0
V011890,C003263,Maruti Suzuki,Swift,2018,REG-V-011890,564000.0
V011891,C004953,Mahindra,XUV700,2024,REG-V-011891,1364000.0
V011892,C008548,Mahindra,XUV300,2012,REG-V-011892,483000.0
V011893,C007836,Hyundai,i20,2013,REG-V-011893,341000.0
V011894,C002181,Hyundai,Venue,2014,REG-V-011894,372000.0
V011895,C000520,Toyota,Innova,2016,REG-V-011895,1435000.0
V011896,C001333,Maruti Suzuki,Dzire,2022,REG-V-011896,569000.0
V011897,C005078,Maruti Suzuki,Brezza,2025,REG-V-011897,896000.0
V011898,C000908,Tata,Punch,2018,REG-V-011898,566000.0
V011899,C002516,Honda,City,2017,REG-V-011899,789000.0
V011900,C008266,Hyundai,Creta,2012,REG-V-011900,530000.0
V011901,C004036,Honda,City,2016,REG-V-011901,581000.0
V011902,C009967,Honda,Amaze,2025,REG-V-011902,1010000.0
V011903,C007626,Honda,Amaze,2020,REG-V-011903,792000.0
V011904,C002662,Mahindra,Bolero,2019,REG-V-011904,585000.0
V011905,C000074,Maruti Suzuki,Brezza,2020,REG-V-011905,385000.0
V011906,C005314,Kia,Carens,2022,REG-V-011906,764000.0
V011907,C007110,Maruti Suzuki,Brezza,2023,REG-V-011907,597000.0
V011908,C004736,Maruti Suzuki,Ertiga,2024,REG-V-011908,555000.0
V011909,C009117,Honda,Civic,2012,REG-V-011909,481000.0
V011910,C007749,Mahindra,XUV700,2013,REG-V-011910,752000.0
V011911,C005240,Hyundai,Venue,2024,REG-V-011911,946000.0
V011912,C000199,Honda,City,2020,REG-V-011912,879000.0
V011913,C003379,Tata,Altroz,2012,REG-V-011913,621000.0
V011914,C004987,Honda,Civic,2019,REG-V-011914,640000.0
V011915,C002521,Mahindra,XUV300,2018,REG-V-011915,1561000.0
V011916,C008415,Volkswagen,Polo,2016,REG-V-011916,590000.0
V011917,C004267,Mahindra,XUV700,2020,REG-V-011917,1507000.0
V011918,C002046,Volkswagen,Polo,2015,REG-V-011918,444000.0
V011919,C007863,Honda,Civic,2013,REG-V-011919,512000.0
V011920,C006128,Tata,Altroz,2014,REG-V-011920,284000.0
V011921,C001982,Maruti Suzuki,Baleno,2016,REG-V-011921,285000.0
V011922,C005369,Tata,Punch,2017,REG-V-011922,430000.0
V011923,C006984,Toyota,Glanza,2023,REG-V-011923,1097000.0
V011924,C004498,Toyota,Glanza,2015,REG-V-011924,935000.0
V011925,C003007,Kia,Sonet,2014,REG-V-011925,667000.0
V011926,C006931,Mahindra,Bolero,2019,REG-V-011926,970000.0
V011927,C006908,Maruti Suzuki,Swift,2023,REG-V-011927,448000.0
V011928,C000178,Maruti Suzuki,Dzire,2017,REG-V-011928,253000.0
V011929,C002364,Hyundai,Creta,2012,REG-V-011929,516000.0
V011930,C006506,Maruti Suzuki,Swift,2014,REG-V-011930,314000.0
V011931,C002264,Tata,Tiago,2019,REG-V-011931,976000.0
V011932,C009629,Volkswagen,Virtus,2020,REG-V-011932,782000.0
V011933,C001623,Maruti Suzuki,Dzire,2014,REG-V-011933,299000.0
V011934,C007546,Honda,City,2017,REG-V-011934,501000.0
V011935,C009986,Volkswagen,Polo,2025,REG-V-011935,1838000.0
V011936,C003464,Honda,Civic,2021,REG-V-011936,874000.0
V011937,C006073,Kia,Carens,2016,REG-V-011937,896000.0
V011938,C001063,Mahindra,XUV300,2023,REG-V-011938,1739000.0
V011939,C006264,Volkswagen,Taigun,2017,REG-V-011939,931000.0
V011940,C009879,Honda,Civic,2014,REG-V-011940,645000.0
V011941,C009732,Hyundai,Verna,2023,REG-V-011941,1026000.0
V011942,C004133,Tata,Tiago,2012,REG-V-011942,431000.0
V011943,C008258,Maruti Suzuki,Ertiga,2019,REG-V-011943,580000.0
V011944,C008317,Tata,Harrier,2022,REG-V-011944,1343000.0
V011945,C003256,Volkswagen,Taigun,2021,REG-V-011945,934000.0
V011946,C008276,Hyundai,Venue,2015,REG-V-011946,415000.0
V011947,C001620,Volkswagen,Polo,2013,REG-V-011947,687000.0
V011948,C009789,Honda,Amaze,2022,REG-V-011948,1143000.0
V011949,C008677,Mahindra,XUV700,2017,REG-V-011949,534000.0
V011950,C005138,Hyundai,i10,2013,REG-V-011950,486000.0
V011951,C003860,Honda,Civic,2024,REG-V-011951,1635000.0
V011952,C009473,Kia,Sonet,2013,REG-V-011952,477000.0
V011953,C000734,Maruti Suzuki,Baleno,2012,REG-V-011953,225000.0
V011954,C005032,Maruti Suzuki,Dzire,2020,REG-V-011954,529000.0
V011955,C004905,Honda,Civic,2025,REG-V-011955,1496000.0
V011956,C003820,Hyundai,i10,2020,REG-V-011956,916000.0
V011957,C001121,Mahindra,Scorpio,2022,REG-V-011957,1283000.0
V011958,C002533,Maruti Suzuki,Baleno,2014,REG-V-011958,240000.0
V011959,C009827,Maruti Suzuki,Baleno,2021,REG-V-011959,764000.0
V011960,C008132,Mahindra,XUV300,2014,REG-V-011960,573000.0
V011961,C008423,Honda,City,2025,REG-V-011961,1228000.0
V011962,C005128,Maruti Suzuki,Brezza,2023,REG-V-011962,555000.0
V011963,C006665,Tata,Punch,2020,REG-V-011963,922000.0
V011964,C005091,Volkswagen,Virtus,2015,REG-V-011964,371000.0
V011965,C006821,Honda,Civic,2022,REG-V-011965,1224000.0
V011966,C008667,Volkswagen,Virtus,2013,REG-V-011966,619000.0
V011967,C002443,Tata,Harrier,2023,REG-V-011967,633000.0
V011968,C009518,Maruti Suzuki,Ertiga,2012,REG-V-011968,199000.0
V011969,C009175,Toyota,Fortuner,2022,REG-V-011969,2920000.0
V011970,C004211,Mahindra,XUV700,2025,REG-V-011970,2309000.0
V011971,C009767,Toyota,Innova,2018,REG-V-011971,743000.0
V011972,C008884,Honda,Civic,2020,REG-V-011972,708000.0
V011973,C000415,Kia,Sonet,2014,REG-V-011973,612000.0
V011974,C000439,Tata,Nexon,2022,REG-V-011974,738000.0
V011975,C007122,Honda,Civic,2017,REG-V-011975,504000.0
V011976,C007915,Hyundai,Creta,2020,REG-V-011976,717000.0
V011977,C002508,Tata,Tiago,2012,REG-V-011977,317000.0
V011978,C005037,Toyota,Glanza,2019,REG-V-011978,2119000.0
V011979,C005429,Maruti Suzuki,Baleno,2023,REG-V-011979,855000.0
V011980,C004472,Maruti Suzuki,Swift,2024,REG-V-011980,899000.0
V011981,C000717,Maruti Suzuki,Baleno,2014,REG-V-011981,229000.0
V011982,C002210,Kia,Sonet,2020,REG-V-011982,709000.0
V011983,C008191,Honda,Amaze,2019,REG-V-011983,566000.0
V011984,C000755,Volkswagen,Polo,2014,REG-V-011984,583000.0
V011985,C006267,Tata,Altroz,2025,REG-V-011985,1432000.0
V011986,C006386,Honda,City,2025,REG-V-011986,1508000.0
V011987,C009572,Volkswagen,Virtus,2021,REG-V-011987,919000.0
V011988,C009878,Mahindra,Scorpio,2013,REG-V-011988,412000.0
V011989,C009466,Toyota,Fortuner,2013,REG-V-011989,461000.0
V011990,C005450,Tata,Punch,2017,REG-V-011990,819000.0
V011991,C000435,Kia,Seltos,2017,REG-V-011991,559000.0
V011992,C002769,Volkswagen,Virtus,2018,REG-V-011992,1103000.0
V011993,C004791,Mahindra,XUV700,2015,REG-V-011993,920000.0
V011994,C000402,Toyota,Glanza,2020,REG-V-011994,875000.0
V011995,C000379,Maruti Suzuki,Dzire,2020,REG-V-011995,498000.0
V011996,C003221,Hyundai,Creta,2015,REG-V-011996,545000.0
V011997,C003882,Mahindra,XUV300,2024,REG-V-011997,1885000.0
V011998,C005856,Hyundai,Venue,2023,REG-V-011998,912000.0
V011999,C009363,Mahindra,XUV300,2019,REG-V-011999,701000.0
V012000,C003925,Hyundai,Verna,2014,REG-V-012000,533000.0
V012001,C000500,Hyundai,Verna,2018,REG-V-012001,588000.0
V012002,C005436,Maruti Suzuki,Brezza,2016,REG-V-012002,462000.0
V012003,C003584,Honda,Amaze,2017,REG-V-012003,460000.0
V012004,C009064,Maruti Suzuki,Ertiga,2019,REG-V-012004,363000.0
V012005,C004342,Maruti Suzuki,Brezza,2013,REG-V-012005,284000.0
V012006,C003200,Volkswagen,Virtus,2021,REG-V-012006,825000.0
V012007,C007296,Tata,Nexon,2023,REG-V-012007,1069000.0
V012008,C004973,Maruti Suzuki,Baleno,2014,REG-V-012008,325000.0
V012009,C005586,Honda,Civic,2020,REG-V-012009,1120000.0
V012010,C001510,Volkswagen,Virtus,2019,REG-V-012010,809000.0
V012011,C003762,Mahindra,XUV300,2018,REG-V-012011,717000.0
V012012,C000481,Hyundai,Venue,2020,REG-V-012012,1064000.0
V012013,C007617,Hyundai,i20,2021,REG-V-012013,764000.0
V012014,C002476,Volkswagen,Virtus,2020,REG-V-012014,1153000.0
V012015,C001198,Volkswagen,Virtus,2014,REG-V-012015,451000.0
V012016,C005941,Volkswagen,Taigun,2022,REG-V-012016,1211000.0
V012017,C005838,Mahindra,XUV300,2014,REG-V-012017,575000.0
V012018,C003143,Kia,Sonet,2012,REG-V-012018,673000.0
V012019,C009625,Volkswagen,Polo,2021,REG-V-012019,1153000.0
V012020,C006402,Tata,Nexon,2014,REG-V-012020,569000.0
V012021,C009297,Hyundai,Creta,2025,REG-V-012021,1277000.0
V012022,C002993,Tata,Nexon,2013,REG-V-012022,487000.0
V012023,C005554,Maruti Suzuki,Swift,2012,REG-V-012023,258000.0
V012024,C004154,Mahindra,XUV700,2022,REG-V-012024,778000.0
V012025,C004149,Mahindra,XUV300,2021,REG-V-012025,1189000.0
V012026,C000495,Tata,Punch,2014,REG-V-012026,264000.0
V012027,C002214,Tata,Nexon,2020,REG-V-012027,848000.0
V012028,C008740,Maruti Suzuki,Dzire,2022,REG-V-012028,438000.0
V012029,C008546,Mahindra,XUV700,2013,REG-V-012029,640000.0
V012030,C001056,Maruti Suzuki,Baleno,2015,REG-V-012030,232000.0
V012031,C000190,Maruti Suzuki,Dzire,2021,REG-V-012031,440000.0
V012032,C001034,Toyota,Fortuner,2022,REG-V-012032,2145000.0
V012033,C006437,Hyundai,Verna,2025,REG-V-012033,996000.0
V012034,C002419,Tata,Tiago,2025,REG-V-012034,1253000.0
V012035,C007698,Mahindra,XUV700,2014,REG-V-012035,810000.0
V012036,C000061,Mahindra,Scorpio,2025,REG-V-012036,1833000.0
V012037,C007210,Kia,Sonet,2015,REG-V-012037,641000.0
V012038,C008923,Tata,Altroz,2012,REG-V-012038,556000.0
V012039,C000463,Kia,Carens,2016,REG-V-012039,803000.0
V012040,C008716,Mahindra,XUV300,2015,REG-V-012040,389000.0
V012041,C009217,Mahindra,Bolero,2025,REG-V-012041,2382000.0
V012042,C005395,Toyota,Innova,2021,REG-V-012042,1489000.0
V012043,C002836,Maruti Suzuki,Dzire,2017,REG-V-012043,465000.0
V012044,C005669,Toyota,Innova,2022,REG-V-012044,2187000.0
V012045,C003096,Tata,Tiago,2018,REG-V-012045,887000.0
V012046,C009368,Tata,Nexon,2012,REG-V-012046,561000.0
V012047,C005472,Tata,Punch,2021,REG-V-012047,1054000.0
V012048,C008051,Mahindra,Scorpio,2017,REG-V-012048,674000.0
V012049,C006144,Kia,Carens,2019,REG-V-012049,812000.0
V012050,C002871,Tata,Punch,2021,REG-V-012050,1036000.0
V012051,C005048,Mahindra,XUV700,2014,REG-V-012051,862000.0
V012052,C008854,Toyota,Fortuner,2017,REG-V-012052,1067000.0
V012053,C003833,Mahindra,Bolero,2012,REG-V-012053,930000.0
V012054,C003405,Hyundai,i10,2015,REG-V-012054,523000.0
V012055,C009571,Hyundai,Verna,2022,REG-V-012055,1135000.0
V012056,C003324,Mahindra,Bolero,2019,REG-V-012056,1609000.0
V012057,C008632,Honda,Amaze,2016,REG-V-012057,446000.0
V012058,C001778,Volkswagen,Polo,2023,REG-V-012058,1380000.0
V012059,C007979,Hyundai,i10,2022,REG-V-012059,1004000.0
V012060,C006204,Tata,Tiago,2019,REG-V-012060,930000.0
V012061,C001194,Maruti Suzuki,Ertiga,2025,REG-V-012061,716000.0
V012062,C000664,Volkswagen,Polo,2020,REG-V-012062,1287000.0
V012063,C002970,Kia,Sonet,2016,REG-V-012063,678000.0
V012064,C006614,Honda,City,2022,REG-V-012064,1435000.0
V012065,C003607,Maruti Suzuki,Baleno,2012,REG-V-012065,216000.0
V012066,C002713,Hyundai,Venue,2014,REG-V-012066,265000.0
V012067,C005867,Mahindra,XUV300,2023,REG-V-012067,1425000.0
V012068,C009534,Tata,Tiago,2024,REG-V-012068,1512000.0
V012069,C001215,Tata,Harrier,2014,REG-V-012069,402000.0
V012070,C006491,Maruti Suzuki,Dzire,2024,REG-V-012070,927000.0
V012071,C009165,Toyota,Innova,2013,REG-V-012071,715000.0
V012072,C005448,Volkswagen,Taigun,2023,REG-V-012072,1690000.0
V012073,C009643,Hyundai,i20,2018,REG-V-012073,675000.0
V012074,C006018,Tata,Harrier,2017,REG-V-012074,896000.0
V012075,C006769,Mahindra,Scorpio,2021,REG-V-012075,925000.0
V012076,C007974,Kia,Carens,2025,REG-V-012076,1747000.0
V012077,C002007,Volkswagen,Polo,2019,REG-V-012077,629000.0
V012078,C005639,Hyundai,i20,2020,REG-V-012078,972000.0
V012079,C006188,Tata,Altroz,2017,REG-V-012079,677000.0
V012080,C001194,Toyota,Innova,2025,REG-V-012080,2246000.0
V012081,C004579,Honda,Civic,2019,REG-V-012081,605000.0
V012082,C007775,Maruti Suzuki,Baleno,2014,REG-V-012082,376000.0
V012083,C000423,Maruti Suzuki,Ertiga,2023,REG-V-012083,588000.0
V012084,C004153,Volkswagen,Virtus,2014,REG-V-012084,340000.0
V012085,C001448,Toyota,Fortuner,2016,REG-V-012085,589000.0
V012086,C001751,Volkswagen,Taigun,2024,REG-V-012086,1096000.0
V012087,C005156,Mahindra,XUV700,2021,REG-V-012087,789000.0
V012088,C000310,Hyundai,Verna,2021,REG-V-012088,1131000.0
V012089,C004272,Maruti Suzuki,Brezza,2023,REG-V-012089,692000.0
V012090,C000273,Maruti Suzuki,Ertiga,2018,REG-V-012090,374000.0
V012091,C009291,Toyota,Fortuner,2017,REG-V-012091,921000.0
V012092,C008887,Hyundai,Venue,2025,REG-V-012092,1298000.0
V012093,C002127,Maruti Suzuki,Ertiga,2020,REG-V-012093,506000.0
V012094,C000685,Toyota,Fortuner,2017,REG-V-012094,785000.0
V012095,C002526,Mahindra,XUV300,2014,REG-V-012095,653000.0
V012096,C000300,Mahindra,Scorpio,2020,REG-V-012096,1872000.0
V012097,C007404,Maruti Suzuki,Baleno,2021,REG-V-012097,406000.0
V012098,C005782,Volkswagen,Polo,2012,REG-V-012098,698000.0
V012099,C005474,Volkswagen,Polo,2025,REG-V-012099,1393000.0
V012100,C008563,Mahindra,Scorpio,2017,REG-V-012100,1404000.0
V012101,C008146,Mahindra,Scorpio,2016,REG-V-012101,614000.0
V012102,C004108,Maruti Suzuki,Brezza,2025,REG-V-012102,1003000.0
V012103,C006148,Toyota,Innova,2019,REG-V-012103,1683000.0
V012104,C004441,Toyota,Glanza,2025,REG-V-012104,2665000.0
V012105,C006284,Toyota,Glanza,2016,REG-V-012105,1117000.0
V012106,C001506,Hyundai,i20,2022,REG-V-012106,575000.0
V012107,C002988,Honda,Amaze,2019,REG-V-012107,1033000.0
V012108,C002536,Volkswagen,Taigun,2013,REG-V-012108,520000.0
V012109,C001674,Tata,Harrier,2014,REG-V-012109,340000.0
V012110,C004158,Maruti Suzuki,Dzire,2014,REG-V-012110,383000.0
V012111,C007319,Honda,Amaze,2013,REG-V-012111,479000.0
V012112,C003975,Hyundai,Venue,2013,REG-V-012112,510000.0
V012113,C009822,Kia,Sonet,2022,REG-V-012113,1442000.0
V012114,C003006,Toyota,Glanza,2016,REG-V-012114,1016000.0
V012115,C009494,Mahindra,XUV700,2022,REG-V-012115,750000.0
V012116,C001939,Hyundai,i10,2013,REG-V-012116,451000.0
V012117,C003191,Tata,Punch,2019,REG-V-012117,513000.0
V012118,C001638,Maruti Suzuki,Dzire,2016,REG-V-012118,263000.0
V012119,C002403,Maruti Suzuki,Baleno,2024,REG-V-012119,458000.0
V012120,C001568,Volkswagen,Polo,2019,REG-V-012120,1132000.0
V012121,C006291,Hyundai,i10,2015,REG-V-012121,385000.0
V012122,C002014,Tata,Altroz,2017,REG-V-012122,683000.0
V012123,C000869,Volkswagen,Virtus,2017,REG-V-012123,1007000.0
V012124,C002672,Tata,Nexon,2017,REG-V-012124,416000.0
V012125,C006826,Mahindra,XUV300,2025,REG-V-012125,2378000.0
V012126,C004314,Toyota,Glanza,2016,REG-V-012126,811000.0
V012127,C001557,Toyota,Innova,2019,REG-V-012127,2284000.0
V012128,C000659,Kia,Carens,2025,REG-V-012128,1719000.0
V012129,C007348,Tata,Altroz,2012,REG-V-012129,368000.0
V012130,C007091,Tata,Punch,2012,REG-V-012130,446000.0
V012131,C004645,Honda,Civic,2022,REG-V-012131,1039000.0
V012132,C005321,Mahindra,Scorpio,2016,REG-V-012132,827000.0
V012133,C002427,Honda,Amaze,2017,REG-V-012133,813000.0
V012134,C004891,Volkswagen,Virtus,2015,REG-V-012134,562000.0
V012135,C007341,Mahindra,XUV700,2012,REG-V-012135,611000.0
V012136,C007784,Maruti Suzuki,Dzire,2018,REG-V-012136,284000.0
V012137,C003396,Toyota,Fortuner,2013,REG-V-012137,674000.0
V012138,C006832,Tata,Nexon,2016,REG-V-012138,593000.0
V012139,C004902,Honda,Civic,2022,REG-V-012139,1468000.0
V012140,C007456,Honda,Amaze,2020,REG-V-012140,1068000.0
V012141,C006940,Maruti Suzuki,Dzire,2018,REG-V-012141,461000.0
V012142,C007564,Volkswagen,Virtus,2022,REG-V-012142,1189000.0
V012143,C001646,Honda,Civic,2022,REG-V-012143,1346000.0
V012144,C003203,Kia,Carens,2012,REG-V-012144,575000.0
V012145,C002662,Hyundai,Venue,2023,REG-V-012145,793000.0
V012146,C004481,Honda,Civic,2023,REG-V-012146,993000.0
V012147,C004682,Honda,Amaze,2021,REG-V-012147,1022000.0
V012148,C006718,Honda,City,2025,REG-V-012148,1695000.0
V012149,C005745,Honda,Amaze,2024,REG-V-012149,966000.0
V012150,C005843,Hyundai,i10,2013,REG-V-012150,391000.0
V012151,C006374,Maruti Suzuki,Swift,2023,REG-V-012151,592000.0
V012152,C002729,Honda,Amaze,2012,REG-V-012152,591000.0
V012153,C002285,Toyota,Glanza,2025,REG-V-012153,1904000.0
V012154,C002171,Honda,Civic,2012,REG-V-012154,321000.0
V012155,C007867,Kia,Sonet,2012,REG-V-012155,672000.0
V012156,C000983,Toyota,Innova,2019,REG-V-012156,1047000.0
V012157,C003145,Maruti Suzuki,Brezza,2013,REG-V-012157,339000.0
V012158,C002799,Volkswagen,Virtus,2025,REG-V-012158,1844000.0
V012159,C005963,Honda,Amaze,2023,REG-V-012159,1362000.0
V012160,C009274,Kia,Carens,2018,REG-V-012160,803000.0
V012161,C008839,Volkswagen,Taigun,2023,REG-V-012161,1430000.0
V012162,C001058,Maruti Suzuki,Swift,2017,REG-V-012162,368000.0
V012163,C005439,Maruti Suzuki,Dzire,2014,REG-V-012163,380000.0
V012164,C000380,Volkswagen,Virtus,2025,REG-V-012164,1583000.0
V012165,C007987,Tata,Tiago,2025,REG-V-012165,1167000.0
V012166,C003756,Hyundai,Creta,2016,REG-V-012166,384000.0
V012167,C002167,Hyundai,Verna,2016,REG-V-012167,666000.0
V012168,C004877,Maruti Suzuki,Baleno,2025,REG-V-012168,654000.0
V012169,C004381,Honda,City,2014,REG-V-012169,595000.0
V012170,C009452,Kia,Seltos,2022,REG-V-012170,1418000.0
V012171,C000342,Hyundai,Verna,2016,REG-V-012171,329000.0
V012172,C009510,Kia,Carens,2025,REG-V-012172,1790000.0
V012173,C002367,Tata,Harrier,2014,REG-V-012173,625000.0
V012174,C001441,Honda,City,2013,REG-V-012174,584000.0
V012175,C007480,Tata,Nexon,2015,REG-V-012175,458000.0
V012176,C005263,Toyota,Innova,2013,REG-V-012176,582000.0
V012177,C009008,Mahindra,Scorpio,2016,REG-V-012177,606000.0
V012178,C005463,Tata,Tiago,2018,REG-V-012178,736000.0
V012179,C005095,Maruti Suzuki,Ertiga,2018,REG-V-012179,498000.0
V012180,C002072,Tata,Harrier,2020,REG-V-012180,968000.0
V012181,C009509,Kia,Carens,2025,REG-V-012181,1879000.0
V012182,C006692,Volkswagen,Virtus,2021,REG-V-012182,897000.0
V012183,C006053,Maruti Suzuki,Swift,2025,REG-V-012183,807000.0
V012184,C007963,Mahindra,XUV700,2019,REG-V-012184,1380000.0
V012185,C001024,Tata,Altroz,2020,REG-V-012185,1136000.0
V012186,C008706,Hyundai,Venue,2024,REG-V-012186,724000.0
V012187,C005052,Toyota,Fortuner,2021,REG-V-012187,2128000.0
V012188,C008082,Volkswagen,Taigun,2019,REG-V-012188,1227000.0
V012189,C007175,Hyundai,Verna,2022,REG-V-012189,850000.0
V012190,C004534,Mahindra,XUV700,2022,REG-V-012190,1993000.0
V012191,C007767,Tata,Nexon,2014,REG-V-012191,503000.0
V012192,C007259,Mahindra,XUV700,2014,REG-V-012192,879000.0
V012193,C000039,Maruti Suzuki,Brezza,2024,REG-V-012193,836000.0
V012194,C007141,Hyundai,Venue,2015,REG-V-012194,359000.0
V012195,C005123,Maruti Suzuki,Swift,2024,REG-V-012195,930000.0
V012196,C008433,Mahindra,XUV700,2020,REG-V-012196,932000.0
V012197,C008150,Tata,Nexon,2019,REG-V-012197,520000.0
V012198,C001706,Hyundai,Verna,2019,REG-V-012198,981000.0
V012199,C000231,Hyundai,i10,2015,REG-V-012199,348000.0
V012200,C001975,Maruti Suzuki,Baleno,2021,REG-V-012200,663000.0
V012201,C007470,Hyundai,Creta,2019,REG-V-012201,755000.0
V012202,C008762,Volkswagen,Taigun,2019,REG-V-012202,1161000.0
V012203,C007048,Hyundai,Creta,2014,REG-V-012203,534000.0
V012204,C008258,Mahindra,XUV700,2025,REG-V-012204,922000.0
V012205,C005916,Hyundai,i20,2018,REG-V-012205,394000.0
V012206,C005102,Mahindra,Scorpio,2021,REG-V-012206,1785000.0
V012207,C009701,Kia,Seltos,2021,REG-V-012207,1132000.0
V012208,C000812,Maruti Suzuki,Brezza,2025,REG-V-012208,776000.0
V012209,C004231,Mahindra,XUV300,2025,REG-V-012209,1394000.0
V012210,C002777,Mahindra,Scorpio,2015,REG-V-012210,810000.0
V012211,C001221,Honda,City,2023,REG-V-012211,1081000.0
V012212,C006100,Hyundai,i20,2019,REG-V-012212,942000.0
V012213,C002645,Hyundai,i10,2021,REG-V-012213,665000.0
V012214,C004666,Mahindra,XUV700,2018,REG-V-012214,608000.0
V012215,C001370,Tata,Harrier,2019,REG-V-012215,662000.0
V012216,C003913,Mahindra,XUV300,2015,REG-V-012216,1096000.0
V012217,C002013,Maruti Suzuki,Swift,2019,REG-V-012217,561000.0
V012218,C009021,Mahindra,XUV700,2019,REG-V-012218,772000.0
V012219,C005261,Volkswagen,Taigun,2016,REG-V-012219,771000.0
V012220,C008060,Toyota,Glanza,2021,REG-V-012220,1097000.0
V012221,C004895,Maruti Suzuki,Dzire,2020,REG-V-012221,495000.0
V012222,C000443,Kia,Sonet,2022,REG-V-012222,1083000.0
V012223,C006985,Mahindra,XUV300,2020,REG-V-012223,1664000.0
V012224,C000496,Kia,Carens,2021,REG-V-012224,1128000.0
V012225,C003967,Mahindra,XUV300,2022,REG-V-012225,2128000.0
V012226,C005509,Honda,City,2023,REG-V-012226,976000.0
V012227,C007872,Maruti Suzuki,Baleno,2013,REG-V-012227,228000.0
V012228,C009035,Volkswagen,Polo,2013,REG-V-012228,348000.0
V012229,C002058,Maruti Suzuki,Brezza,2021,REG-V-012229,454000.0
V012230,C006684,Tata,Punch,2015,REG-V-012230,518000.0
V012231,C004741,Maruti Suzuki,Dzire,2014,REG-V-012231,278000.0
V012232,C007745,Hyundai,i20,2021,REG-V-012232,765000.0
V012233,C009419,Maruti Suzuki,Ertiga,2015,REG-V-012233,352000.0
V012234,C005373,Mahindra,Bolero,2013,REG-V-012234,605000.0
V012235,C002855,Tata,Tiago,2013,REG-V-012235,578000.0
V012236,C008050,Hyundai,Venue,2018,REG-V-012236,696000.0
V012237,C005310,Kia,Seltos,2014,REG-V-012237,396000.0
V012238,C008881,Mahindra,Bolero,2022,REG-V-012238,914000.0
V012239,C005711,Volkswagen,Polo,2021,REG-V-012239,1403000.0
V012240,C009401,Maruti Suzuki,Swift,2023,REG-V-012240,613000.0
V012241,C000185,Hyundai,i20,2015,REG-V-012241,337000.0
V012242,C007452,Volkswagen,Virtus,2014,REG-V-012242,404000.0
V012243,C003464,Volkswagen,Polo,2014,REG-V-012243,579000.0
V012244,C006735,Volkswagen,Virtus,2016,REG-V-012244,818000.0
V012245,C009443,Toyota,Glanza,2015,REG-V-012245,653000.0
V012246,C006574,Hyundai,i20,2014,REG-V-012246,357000.0
V012247,C007515,Tata,Nexon,2021,REG-V-012247,610000.0
V012248,C001575,Honda,Amaze,2022,REG-V-012248,959000.0
V012249,C001705,Honda,Amaze,2023,REG-V-012249,1416000.0
V012250,C005777,Mahindra,Bolero,2018,REG-V-012250,929000.0
V012251,C004335,Volkswagen,Polo,2020,REG-V-012251,730000.0
V012252,C001109,Maruti Suzuki,Dzire,2015,REG-V-012252,354000.0
